180d_absolute_return,180d_btc_relative_return,180d_mae,180d_mfe,180d_time_to_mfe_days,30d_absolute_return,30d_btc_relative_return,30d_mae,30d_mfe,30d_time_to_mfe_days,365d_absolute_return,365d_btc_relative_return,365d_mae,365d_mfe,365d_time_to_mfe_days,90d_absolute_return,90d_btc_relative_return,90d_mae,90d_mfe,90d_time_to_mfe_days,btc_rel30,distance_90d_high,ret30,ret90,stage,symbol,t,taker_buy_share_7d,universe_rank,universe_size,utc,volume_ratio_7d
0.2297914242234358,0.03502758025010544,-0.2447408468355564,0.539521976546415,13,0.24545698684092754,0.2858700103567178,-0.08933846567003845,0.539521976546415,13,-0.3572643451794826,-0.6599038828486645,-0.3724823202936174,0.539521976546415,13,-0.10258705576940286,0.07285611107692602,-0.21869125414018442,0.539521976546415,13,0.18776376052790067,-0.1694423791821561,0.028163828808099423,0.16485922836287803,PRE_MOVE,ATOMUSDT,1661558400000,0.5083289227068913,20,100,2022-08-27,1.9960438015716613
-0.3283208020050127,-0.7396890447372629,-0.5371762740183793,0.033416875522138456,82,-0.2965747702589808,-0.2247570599773312,-0.3830409356725146,0.011695906432748426,1,-0.5568086883876358,-1.1157262122211913,-0.7071846282372598,1.8533834586466167,293,-0.3629908103592314,-0.23545264088551365,-0.5238095238095238,0.033416875522138456,82,0.335859420186877,-0.24407957057151874,0.483271375464684,-0.1753358594557355,PRE_MOVE,AUCTIONUSDT,1717200000000,0.5196509984936388,75,100,2024-06-01,3.9185233118191127
-0.2658797077009555,-0.7981362763907992,-0.6059584035975267,0.4558740865654862,123,-0.14896008993816745,-0.13622539422837665,-0.3164699269252389,0.0011242270938729426,1,-0.4283305227655986,-1.1973280181289265,-0.6059584035975267,2.8397976391231032,209,-0.209106239460371,-0.750512237027901,-0.3771781899943788,0.0011242270938729426,1,0.10184522529949525,-0.43826965582570265,0.07687651331719136,-0.0016835016835017313,PRE_MOVE,AUCTIONUSDT,1724457600000,0.5216838582565633,95,100,2024-08-24,5.857914491447533
0.24868651488616456,-0.26130793612227965,-0.41622883829538815,0.43724460011675426,172,-0.16287215411558675,-0.14016115088056247,-0.3677758318739055,0.03677758318739044,2,-0.6333917104495038,-1.227787002488777,-0.673671920607122,0.43724460011675426,172,-0.23934617629889088,-0.1528234310957487,-0.41622883829538815,0.03677758318739044,2,0.09783797459552046,-0.46585594013096343,0.11306042884990242,-0.4161554192229039,PRE_MOVE,AUDIOUSDT,1718409600000,0.5015601135076134,97,100,2024-06-15,3.3400687513264873
-0.5600336637366747,-0.5176335132541887,-0.6412006732747335,0.2623901253039087,8,-0.04105105666729003,-0.16466544981375508,-0.1873948008228915,0.2623901253039087,8,-0.6284832616420424,-1.1492791410547218,-0.6962782868898447,0.2623901253039087,8,-0.3068075556386759,-0.3963860949777144,-0.42958668412193757,0.2623901253039087,8,0.08240541857461858,-0.04089686098654699,0.5211948790896159,0.586646884272997,EARLY_MOVE,AXSUSDT,1709337600000,0.5236949483811453,81,100,2024-03-02,1.9057626336431015
-0.543108182317408,-0.48166434021990445,-0.7808896210873146,0.1317957166392092,7,-0.21801208127402527,-0.1711884777664865,-0.2591982427237781,0.1317957166392092,7,-0.6436024162548051,-0.9835719589091196,-0.7808896210873146,0.1317957166392092,7,-0.5030203185063151,-0.35662640498682585,-0.5249862712795168,0.1317957166392092,7,0.17357122871558128,-0.590326209223847,0.2370923913043479,-0.5895875591615956,PRE_MOVE,AXSUSDT,1658534400000,0.5012281160961322,38,100,2022-07-23,2.3927930797084564
0.20170940170940188,-0.2802232946564991,-0.3076923076923077,0.9059829059829061,142,-0.22735042735042743,-0.11569331794702287,-0.24615384615384606,0.05128205128205132,7,-0.19521367521367516,-1.1957894844165096,-0.3076923076923077,1.307692307692308,218,-0.07179487179487176,-0.2659550520087053,-0.3076923076923077,0.05128205128205132,7,0.036160015900019826,-0.31176470588235294,0.008620689655172376,-0.1964285714285715,PRE_MOVE,AXSUSDT,1691193600000,0.5218026610579132,71,100,2023-08-05,1.646194815204936
3.289662231320368,1.7097774287926488,-0.07983623336745138,8.275332650972365,108,0.44114636642784055,0.3759569824474627,-0.07983623336745138,0.9191402251791199,29,1.4216990788126922,0.3032998750566325,-0.07983623336745138,8.275332650972365,108,1.543500511770727,0.8381628899008897,-0.07983623336745138,2.6827021494370524,88,0.22962739536303822,-0.3124560168895145,0.10896708286038592,0.05965292841648573,PRE_MOVE,BAKEUSDT,1694217600000,0.5127227092008065,26,100,2023-09-09,1.2613406073185243
-0.20469504168494956,-0.7146894926933938,-0.5827117156647652,0.1489688459850813,1,-0.3273365511189118,-0.3046255478838875,-0.5827117156647652,0.1489688459850813,1,-0.7713909609477841,-1.3657862529870575,-0.7933304080737165,0.1489688459850813,1,-0.4416410706450197,-0.3551183254418775,-0.5827117156647652,0.1489688459850813,1,0.6617459048331824,-0.08767013610888708,0.6769683590875644,0.0826603325415678,PRE_MOVE,BAKEUSDT,1718409600000,0.5085269637655372,87,100,2024-06-15,3.7502925959198166
-0.5811855670103092,-1.1660310560505829,-0.6491623711340206,0.4671391752577321,116,-0.2094072164948454,-0.14569601535098475,-0.2954252577319587,0.20360824742268036,7,-0.7106958762886597,-1.6687907070034362,-0.7577319587628866,0.4671391752577321,116,-0.23260309278350522,-0.4884365140686544,-0.3492268041237113,0.20360824742268036,7,0.08883745885620575,-0.40729425243460005,0.1513353115727003,0.17087891361750285,PRE_MOVE,BAKEUSDT,1723248000000,0.5039683318857924,94,100,2024-08-10,2.943183580685488
